Customer_ID,Customer_Name,DeliveryBoy_ID,DeliveryBoy_Name,Route_No,Customer_Status,Month,Year,Billing_Date,Delivery_Days,Daily_Milk_Litre,Total_Morning_Litre,Price_Per_Litre,Opening_Balance,Bill_Amount,Payment_Received,Closing_Balance,Payment_Mode,Payment_Status,Delivery_Type,Commission_Rate,Commission_Amount
C1239,Ramesh Bhatti,DB001,Amit Patel,39,Active,April,2026,,30,2,60,60,219.54,3600,3595.23,224.31,Cash,Partial,Commission,5,180
C1240,Nilesh Rathod,DB002,Rahul Parmar,40,Active,May,2026,29-05-2026,31,2.5,77.5,62,167.65,4805,4846.25,126.4,Cash,Partial,Fixed Salary,0,0
C1240,Nilesh Rathod,DB002,Rahul Parmar,40,Active,January,2026,28-01-2026,31,2.5,77.5,62,126.4,4805,4822.89,108.51,Cash,Partial,Fixed Salary,0,0
C1240,Nilesh Rathod,DB002,Rahul Parmar,40,Active,February,2026,28-02-2026,27,2.5,67.5,62,108.51,4185,4182.08,111.43,Bank Transfer,Partial,Fixed Salary,0,0
C1240,Nilesh Rathod,DB002,Rahul Parmar,40,Active,April,2026,28-04-2026,28,2.5,70,62,111.43,4340,4354.42,97.01,UPI,Pending,Fixed Salary,0,0
C1240,Nilesh Rathod,DB002,Rahul Parmar,40,Active,March,2026,25-03-2026,30,2.5,75,62,97.01,4650,4694.51,52.5,UPI,Pending,Fixed Salary,0,0
C1241,Piyush Solanki,DB003,Jignesh Solanki,41,Active,April,2026,30-04-2026,28,1,28,58,366.45,1624,1789.68,200.77,Cash,Pending,Commission,4,64.96
C1241,Piyush Solanki,DB003,Jignesh Solanki,41,Active,March,2026,28-03-2026,29,1,29,58,200.77,1682,1643.75,239.02,Cash,Pending,Commission,4,67.28
C1241,Piyush Solanki,DB003,Jignesh Solanki,41,Active,January,2026,27-01-2026,23,1,23,58,,1334,1502.96,70.06,Cash,Partial,Commission,4,53.36
C1241,Piyush Solanki,DB003,Jignesh Solanki,41,Active,June,2026,26-06-2026,26,1,26,58,70.06,1508,1332.83,245.23,UPI,Pending,Commission,4,60.32
C1242,Mitesh Solanki,DB004,Hardik Chauhan,42,Inactive,June,2026,28-06-2026,28,3,84,64,248.51,5376,5415.73,208.78,UPI,Pending,Fixed Salary,0,0
C1242,Mitesh Solanki,DB004,Hardik Chauhan,42,Inactive,May,2026,29-05-2026,29,3,87,64,208.78,5568,5625.77,151.01,Bank Transfer,Paid,Fixed Salary,0,0
C1242,Mitesh Solanki,DB004,Hardik Chauhan,42,Inactive,April,2026,25-04-2026,28,3,84,64,151.01,5376,5395.16,131.85,UPI,Pending,Fixed Salary,0,0
C1242,Mitesh Solanki,DB004,Hardik Chauhan,42,Inactive,March,2026,30-03-2026,30,3,90,64,131.85,5760,5708.27,183.58,UPI,Pending,Fixed Salary,0,0
C1242,Mitesh Solanki,DB004,Hardik Chauhan,42,Inactive,January,2026,25-01-2026,29,3,87,64,183.58,5568,5653.34,98.24,Bank Transfer,Partial,Fixed Salary,0,0
C1243,Rajesh Vyas,DB005,Mehul Joshi,43,Active,April,2026,29-04-2026,24,1,24,65,38.42,1560,1430.28,168.14,UPI,Pending,Commission,5,78
C1243,Rajesh Vyas,DB005,Mehul Joshi,43,Active,January,2026,27-01-2026,27,1,27,65,168.14,1755,1878.49,44.65,,Pending,Commission,5,87.75
C1244,Harshad Shah,DB006,Vishal Rabari,44,,June,2026,26-06-2026,23,2,46,62,-64.19,2852,2611.58,176.23,Cash,Partial,Fixed Salary,0,0
C1244,Harshad Shah,DB006,Vishal Rabari,44,Active,April,2026,28-04-2026,27,2,54,62,176.23,3348,3424.56,99.67,Cash,Pending,Fixed Salary,0,0
C1244,Harshad Shah,DB006,Vishal Rabari,44,Active,February,2026,27-02-2026,26,2,52,62,99.67,3224,3181.14,142.53,Cash,Partial,Fixed Salary,0,0
C1244,Harshad Shah,DB006,Vishal Rabari,44,Active,March,2026,26-03-2026,23,2,46,62,142.53,2852,2866.88,127.65,Bank Transfer,Pending,Fixed Salary,0,0
C1245,Dilip Bhatti,DB007,Karan Gohil,45,Stopped,February,2026,26-02-2026,26,1.5,39,65,59.73,2535,2456.51,138.22,Bank Transfer,Partial,Commission,6,152.1
C1245,Dilip Bhatti,DB007,Karan Gohil,45,Stopped,June,2026,25-06-2026,23,1.5,34.5,65,138.22,2242.5,2187.52,193.2,Bank Transfer,Pending,Commission,6,134.55
C1245,Dilip Bhatti,DB007,Karan Gohil,45,Stopped,March,2026,25-03-2026,28,1.5,42,65,193.2,2730,2709.97,213.23,Cash,Partial,Commission,6,163.8
C1245,Dilip Bhatti,DB007,Karan Gohil,45,Stopped,April,2026,29-04-2026,24,1.5,36,65,213.23,2340,2525.8,27.43,UPI,Pending,Commission,6,140.4
C1246,Naresh Desai,DB001,Amit Patel,46,Active,June,2026,29-06-2026,6,1,6,65,303.61,390,686.76,6.85,Bank Transfer,Pending,Commission,5,19.5
C1246,Naresh Desai,DB001,Amit Patel,46,Active,January,2026,26-01-2026,7,1,7,65,6.85,455,215.23,246.62,,Pending,Commission,5,22.75
C1246,Naresh Desai,DB001,Amit Patel,46,Active,May,2026,28-05-2026,12,1,12,65,246.62,780,879.98,146.64,Bank Transfer,Pending,Commission,5,39
C1246,Naresh Desai,DB001,Amit Patel,46,Active,March,2026,31-03-2026,6,1,6,65,146.64,390,282.07,254.57,Cash,Pending,Commission,5,19.5
C1247,Nilesh Prajapati,DB002,Rahul Parmar,47,Active,March,2026,31-03-2026,25,3,75,64,280.3,4800,4998.56,81.74,UPI,Partial,Fixed Salary,0,0
C1247,Nilesh Prajapati,DB002,Rahul Parmar,47,Active,January,2026,29-01-2026,23,3,69,64,81.74,4416,4472.28,25.46,Cash,Pending,Fixed Salary,0,0
C1247,Nilesh Prajapati,DB002,Rahul Parmar,47,,February,2026,26-02-2026,21,3,63,64,25.46,4032,3861.18,196.28,Cash,Pending,Fixed Salary,0,0
C1247,Nilesh Prajapati,DB002,Rahul Parmar,47,Active,June,2026,26-06-2026,27,3,81,64,196.28,5184,5330.9,49.38,Bank Transfer,Pending,Fixed Salary,0,0
C1247,Nilesh Prajapati,DB002,Rahul Parmar,47,Active,April,2026,25-04-2026,26,3,78,64,49.38,4992,4779.13,262.25,upi,Paid,Fixed Salary,0,0
C1247,Nilesh Prajapati,DB002,Rahul Parmar,47,Active,May,2026,26-05-2026,24,3,72,64,262.25,4608,4759.91,110.34,Bank Transfer,Pending,Fixed Salary,0,0
C1248,Tushar Parmar,DB003,Jignesh Solanki,48,Active,January,2026,26-01-2026,29,2.5,72.5,64,-126.93,4640,4505.37,7.7,UPI,Partial,Commission,4,185.6
C1248,Tushar Parmar,DB003,Jignesh Solanki,48,Active,March,2026,29-03-2026,30,2.5,75,64,,4800,4719.39,88.31,Bank Transfer,Partial,Commission,4,192
C1249,Dharmesh Chauhan,DB004,Hardik Chauhan,49,Active,February,2026,28-02-2026,27,3,81,64,212.45,5184,5275.7,120.75,UPI,Pending,Fixed Salary,0,0
C1249,Dharmesh Chauhan,DB004,Hardik Chauhan,49,Active,June,2026,28-06-2026,28,3,84,64,120.75,5376,5331.33,165.42,Bank Transfer,Partial,Fixed Salary,0,0
C1249,Dharmesh Chauhan,DB004,Hardik Chauhan,49,Active,April,2026,29-04-2026,29,3,87,64,165.42,5568,5493.37,240.05,UPI,Pending,Fixed Salary,0,0
C1249,Dharmesh Chauhan,DB004,Hardik Chauhan,49,Active,January,2026,29-01-2026,30,3,90,64,240.05,5760,5740.76,259.29,UPI,Partial,Fixed Salary,0,0
C1250,Chirag Makwana,DB005,Mehul Joshi,50,Active,January,2026,27-01-2026,28,1,28,58,27.12,1624,1369.99,281.13,Cash,Pending,Commission,5,81.2
C1250,Chirag Makwana,DB005,Mehul Joshi,50,Active,May,2026,27-05-2026,23,1,23,58,281.13,1334,1571.49,43.64,Cash,Partial,Commission,5,66.7
C1250,Chirag Makwana,DB005,Mehul Joshi,50,Active,June,2026,28-06-2026,24,1,24,58,43.64,1392,1332.65,102.99,UPI,Pending,Commission,5,69.6
C1250,Chirag Makwana,DB005,Mehul Joshi,50,Active,April,2026,27-04-2026,27,1,27,58,102.99,1566,1425.37,243.62,Cash,Pending,Commission,5,78.3
C1092,Piyush Patel,DB001,Amit Patel,42,Active,February,2026,28-02-2026,26,1,26,62,-66.15,1612,1286.77,259.08,Cash,Partial,Commission,5,80.6
C1176,Nikunj Parmar,DB001,Amit Patel,26,Active,June,2026,26-06-2026,29,3,87,65,261.25,5655,5729.26,186.99,Bank Transfer,Pending,Commission,5,282.75
C1099,Bhavesh Mehta,DB001,Amit Patel,49,Active,April,2026,25-04-2026,29,1,29,62,197.66,1798,1949.21,46.45,UPI,Partial,Commission,5,89.9
C1173,Mahesh Desai,DB005,Mehul Joshi,23,Active,January,2026,26-01-2026,27,2,54,64,147.95,3456,3454.7,149.25,Bank Transfer,Pending,Commission,5,172.8
C1247,Nilesh Prajapati,DB002,Rahul Parmar,47,,February,2026,26-02-2026,21,3,63,64,25.46,4032,3861.18,196.28,Cash,Pending,Fixed Salary,0,0
C1042,Kalpesh Vyas,DB007,Karan Gohil,42,Active,May,2026,30-05-2026,29,1,29,62,29.27,1798,1577.57,249.7,Cash,Partial,Commission,6,107.88
C1186,Yash Vyas,DB004,Hardik Chauhan,36,Inactive,March,2026,28-03-2026,23,3,69,65,18.04,4485,4287.15,215.89,Bank Transfer,Partial,Fixed Salary,0,0
C1029,Kalpesh Kansara,DB001,Amit Patel,29,Active,March,2026,31-03-2026,30,2,60,64,391.36,3840,,213.95,UPI,Partial,Commission,5,192
C1025,Ajay Bhatti,DB004,Hardik Chauhan,25,Active,February,2026,27-02-2026,23,1.5,34.5,60,73.49,2070,2014.94,128.55,Bank Transfer,Partial,Fixed Salary,0,0
C1153,Harshad Rathod,DB006,Vishal Rabari,3,Active,June,2026,30-06-2026,28,1.5,42,58,118.32,2436,2281.46,272.86,Cash,Partial,Fixed Salary,0,0
C1095,Alpesh Thakkar,DB004,Hardik Chauhan,45,Stopped,April,2026,25-04-2026,30,0.5,15,60,26.48,900,866.53,59.95,,Pending,Fixed Salary,0,0
C1188,Jayesh Joshi,DB006,Vishal Rabari,38,Active,January,2026,25-01-2026,30,2.5,75,64,177.4,4800,4742.78,234.62,Bank Transfer,Pending,Fixed Salary,0,0
C1160,Jayesh Gohil,DB006,Vishal Rabari,10,Active,February,2026,28-02-2026,27,3,81,65,48.37,5265,5222.41,90.96,UPI,Partial,Fixed Salary,0,0
C1108,Kalpesh Mehta,DB003,Jignesh Solanki,8,Inactive,June,2026,28-06-2026,29,1,29,62,146.72,1798,1819.12,125.6,Bank Transfer,Pending,Commission,4,71.92
C1002,Ankit Parmar,DB002,Rahul Parmar,2,Active,May,2026,26-05-2026,31,2,62,58,83.82,3596,3601.72,78.1,Cash,Partial,Fixed Salary,0,0
C1059,Dilip Gohil,DB003,Jignesh Solanki,9,Active,February,2026,28-02-2026,26,0.5,13,64,64.39,832,870.15,26.24,UPI,Pending,Commission,4,33.28
C1238,Naresh Vyas,DB007,Karan Gohil,38,Active,January,2026,26-01-2026,25,2,50,58,41.25,2900,2872.7,68.55,Upi,Pending,Commission,6,174
C1032,Krunal Makwana,DB004,Hardik Chauhan,32,Active,April,2026,28-04-2026,28,0.5,14,65,65.47,910,892.84,82.63,Bank Transfer,Partial,Fixed Salary,0,0
C1202,Piyush Desai,DB006,Vishal Rabari,2,Active,June,2026,30-06-2026,27,3,81,64,363.4,5184,5458.52,88.88,Cash,Pending,Fixed Salary,0,0
C1035,Alpesh Chauhan,DB007,Karan Gohil,35,Active,June,2026,27-06-2026,27,1.5,40.5,64,292.92,2592,2772.06,112.86,UPI,Pending,Commission,6,155.52
